15/02/23,"‘We would’ve never filed a case’: Behind rise in Haryana ‘love jihad’ FIRs, vigilantes, misuse of new law ( News Laundry )","<p>Sanskriti Shukla converted to Islam before she married Javed Khan last year in Haryana’s Faridabad. They had been in a relationship for seven years, but they are now in hiding after threats from Hindutva vigilantes, including the Bajrang Dal and the Bittu Bajrangi-led Gau Raksha Bajrang Force. These vigilantes call their marriage “love jihad”, a [&hellip;]</p>
",https://hindutvawatch.org/we-wouldve-never-filed-a-case-behind-rise-in-haryana-love-jihad-firs-vigilantes-misuse-of-new-law-news-laundry/,"Faridabad, Haryana"
15/02/23,"In The Jamia Discharge, A Challenge To The Delhi Riots Conspiracy Case ( Article14 )","<p>Delhi: It is not surprising that the Delhi police have challenged additional sessions judge Arul Varma’s order of 4 February 2022, discharging 11 students and former students accused of violence at Jamia Millia Islamia University on 13 December 2019. The order weakens the Delhi riots conspiracy case where three discharged students are also accused, lawyers said. The leaders [&hellip;]</p>
",https://hindutvawatch.org/in-the-jamia-discharge-a-challenge-to-the-delhi-riots-conspiracy-case-article14/,"Delhi, India"
15/02/23,The unprecedented rise of Hindu Nationalism in the United States: Fueled by Prime Minister Narendra Modi and the BJP ( News Break ),"<p>In recent years, there has been a dramatic rise of Hindu nationalism in the United States. This dangerous ideology, which oppresses other religious groups and seeks to create a Hindu supremacist state, has been propagated by right-wing organizations such as the Rashtriya Swayamsevak Sangh (RSS), the Bharatiya Janata Party (BJP), and the Hindu Swayamsevak Sangh (HSS). [&hellip;]</p>
",https://hindutvawatch.org/the-unprecedented-rise-of-hindu-nationalism-in-the-united-states-fueled-by-prime-minister-narendra-modi-and-the-bjp-news-break/,United States
15/02/23,Global study blames BJP-backed trolls for threats on journalists ( The Hindu ),"<p>Nearly 75% of women journalists who were part of a global survey that included India said they had been targetted by online violence attacks, and 20% said they had experienced physical attacks as a consequence, said a UNESCO-funded report published by the New York-based International Centre for Journalists (ICFJ). The latest ICFJ report said that [&hellip;]</p>
",https://hindutvawatch.org/global-study-blames-bjp-backed-trolls-for-threats-on-journalists-the-hindu/,"<p>Nearly 75% of women journalists who were part of a global survey that included India said they had been targetted by online violence attacks, and 20% said they had experienced physical attacks as a consequence, said a UNESCO-funded report published by the New York-based International Centre for Journalists (ICFJ). The latest ICFJ report said that [...]</p>"
15/02/23,Tipu Sultan Followers &#8220;Shouldn&#8217;t Be Alive&#8221;: Karnataka BJP Chief&#8217;s Shocker ( NDTV ),"<p>Bengaluru:  Karnataka BJP chief Nalin Kumar Kateel, known for his controversial comments, has appealed to people to &#8220;kill&#8221; all &#8220;ardent followers&#8221; of Tipu Sultan, the 18th Century ruler of Mysore. The descendants of Tipu Sultan, he has declared, should be chased out and sent to forests. The right-wing in the state sees Tipu Sultan as [&hellip;]</p>
",https://hindutvawatch.org/tipu-sultan-followers-shouldnt-be-alive-karnataka-bjp-chiefs-shocker-ndtv/,"Bengaluru, Karnataka"
15/02/23,"Muslim students called “terrorists,” attacked by ABVP at Hyderabad University ( Maktoob Media )","<p>Cadres of Hindutva student outfit Akhil Bharatiya Vidyarthi Parishad (ABVP) physically attacked and verbally abused the Muslim students during the University General Body Meeting (UGBM) at Hyderabad University, students alleged on Wednesday. “Muslim Students Federation expresses deep concern and outrage at the incidents of verbal and physical attacks on Muslim minority students by right wing [&hellip;]</p>
",https://hindutvawatch.org/muslim-students-called-terrorists-attacked-by-abvp-at-hyderabad-university-maktoob-media/,Hyderabad University
14/02/23,"Monu Manesar: A story of violent vigilantism in the name of ‘gau-raksha’, armed with state support ( Alt News )","<p>“Bhaiyo yaha pe ek samadhan hona chahiye. Jo bhi Love Jihad karte hai, unki list humein de. Hum aur humari team unko maarenge bhai, khulla. Na toh hum kisi case se darrte hai kyunki naam toh main lena chahta nahi lekin apne bade bhai yaha baithe bhi hain wo hamari pairvi full karenge koi dikkat [&hellip;]</p>
",https://hindutvawatch.org/monu-manesar-a-story-of-violent-vigilantism-in-the-name-of-gau-raksha-armed-with-state-support/,"<p>“Bhaiyo yaha pe ek samadhan hona chahiye. Jo bhi Love Jihad karte hai, unki list humein de. Hum aur humari team unko maarenge bhai, khulla. Na toh hum kisi case se darrte hai kyunki naam toh main lena chahta nahi lekin apne bade bhai yaha baithe bhi hain wo hamari pairvi full karenge koi dikkat [...]</p>"
14/02/23,‘Hate speech’ on 2002 Gujarat riots: Karnataka court rejects anticipatory bail plea of VHP leader ( Indian Express ),"<p>A sessions court in Karnataka’s Tumkur district has rejected an anticipatory bail plea filed by a secretary of the Vishwa Hindu Parishad (VHP) over an alleged hate speech delivered in Tumkur town last month. The VHP secretary, Sharan Pumpwell alias Sharan Kumar, claimed in a speech that the killings of Muslims in Gujarat in 2002 and the [&hellip;]</p>
",https://hindutvawatch.org/hate-speech-on-2002-gujarat-riots-karnataka-court-rejects-anticipatory-bail-plea-of-vhp-leader-indian-express/,"Tumkur, Karnataka"
14/02/23,Maharashtra: Opposition Forms Panel to Demand Govt to Withdraw Resolution on Inter-Faith Marriages ( The Wire ),"<p>New Delhi: The opposition parties of Maharashtra have come together to form a working group to exert pressure on the state government to withdraw a controversial government resolution on inter-faith marriages in the state, which many believe is a precursor to “love jihad” laws enacted in the Bharatiya Janata Party (BJP)-ruled states. The decision was taken [&hellip;]</p>
",https://hindutvawatch.org/maharashtra-opposition-forms-panel-to-demand-govt-to-withdraw-resolution-on-inter-faith-marriages-the-wire/,"New Delhi, Maharashtra"
14/02/23,Jamshedpur Valentine’s Day: Bajrang Dal activists drag couples at Jubilee Park ( The Avenue Mail ),"<p>Jamshedpur, Feb 14: On Valentine’s Day, over 50 activists from the Bajrang Dal reached Jubilee Park to drive out couples. They not only harassed some but also targeted the youths. The activists raised slogans against what they claimed to be against Indian culture but also said that the youths must give tribute to Pulwama martyrs. [&hellip;]</p>
",https://hindutvawatch.org/jamshedpur-valentines-day-bajrang-dal-activists-drag-couples-at-jubilee-park-the-avenue-mail/,"Jamshedpur, Jharkhand"
14/02/23,2020 Delhi riots: HC issues notice on former councillor Tahir Hussain’s application ( Muslim Mirror ),"<p>New Delhi : The Delhi High Court on Monday issued notice on an application by former Aam Aadmi Party councillor Tahir Hussain for early hearing of a plea seeking stay on one of the two FIRs registered against him in the same case relating to the 2020 Delhi riots. A single-judge bench of Justice Dinesh [&hellip;]</p>
",https://hindutvawatch.org/2020-delhi-riots-hc-issues-notice-on-former-councillor-tahir-hussains-application-muslim-mirror/,Delhi High Court
14/02/23,RANA AYYUB: Targeted online violence at the intersection of misogyny and Islamophobia,"<p>Click here to download</p>
",https://hindutvawatch.org/rana-ayyub-targeted-online-violence-at-the-intersection-of-misogyny-and-islamophobia/,Click here to download.
14/02/23,&#8216;Centre Wants To Convert J&#038;K Into Hindu-Majority State&#8221;: Farooq Abdullah ( NDTV ),"<p>Srinagar:  Reacting to Home Minister Amit Shah&#8217;s statement on the restoration of statehood in Jammu and Kashmir, JKNC MP Farooq Abdullah on Monday said that they (the government) will give a truncated statehood after elections. Union Home Minister Amit Shah said that the restoration of statehood to Jammu and Kashmir will come up after assembly [&hellip;]</p>
",https://hindutvawatch.org/centre-wants-to-convert-jk-into-hindu-majority-state-farooq-abdullah-ndtv/,"Srinagar, Jammu and Kashmir"
13/02/23,VHP leader shot by BJP member over argument about Mohan Bhagwat’s comments ( Maktoob Media ),"<p>A Vishwa Hindu Parishad leader was shot by a Bharatiya Janata Party member following an argument over Rashtriya Swayamsevak Sangh chief Mohan Bhagwat’s comments in Uttar Pradesh’s Moradabad on Saturday. The accused man, Rajat Sharma, a BJP member had taken part in a protest against RSS chief Mohan Bhagwat on Febraury 8 and allegedly made [&hellip;]</p>
",https://hindutvawatch.org/vhp-leader-shot-by-bjp-member-over-argument-about-mohan-bhagwats-comments-maktoob-media/,"Moradabad, Uttar Pradesh"
13/02/23,Bollywood Is Fueling Modi’s Hindu-Nationalist Agenda ( World Politics Review ),"<p>Bollywood has long played a significant nation-building role in India. But over the past decade, both onscreen and off, it has increasingly fed into Prime Minister Narendra Modi’s particular brand of nation-building, by both reinforcing anti-Muslim sentiment and engaging in Hindu-nationalist revisionist history. This story was originally published in  worldpoliticsreview.com. Read the full story here</p>
",https://hindutvawatch.org/bollywood-is-fueling-modis-hindu-nationalist-agenda-world-politics-review/,India
13/02/23,Sakal Hindu Samaj holds protest against plot for burial ground ( Indian Express ),"<p>Nearly 2,000 people belonging to various Hindu outfits assembled at a rally in Aarey Ram Mandir at Marol in Andheri (East) to protest against the proposed allotment of land by the Brihanmumbai Municipal Corporation (BMC) for a burial ground for Muslims, adjoining the outer boundary wall of the temple. The rally was called by the [&hellip;]</p>
",https://hindutvawatch.org/sakal-hindu-samaj-holds-protest-against-plot-for-burial-ground-indian-express/,"Marol, Andheri (East)"
13/02/23,Supreme Court dismisses challenge to delimitation in Jammu &#038; Kashmir ( Hindustan Times ),"<p>Supreme Court dismisses challenge to delimitation of assembly, parliamentary seats in J&amp;K. The top court added its decision on delimitation won&#8217;t have a bearing on a separate batch of matters where abrogation of Article 370 is under challenge before a Constitution bench. A bench of justices Sanjay Kishan Kaul and AS Oka said, “Nothing in [&hellip;]</p>
",https://hindutvawatch.org/supreme-court-dismisses-challenge-to-delimitation-in-jammu-kashmir-hindustan-times/,Jammu and Kashmir
13/02/23,2020 Delhi riots: Police opposes before HC bail plea by Meeran Haider in UAPA case ( The Print ),"<p>New Delhi, Feb 13 (PTI) The city police on Monday opposed before the Delhi High Court the bail plea of RJD youth wing leader and Jamia Millia Islamia student Meeran Haider in a UAPA case related to an alleged conspiracy behind the 2020 riots here. The Delhi Police told a bench of justices Siddharth Mridul [&hellip;]</p>
",https://hindutvawatch.org/2020-delhi-riots-police-opposes-before-hc-bail-plea-by-meeran-haider-in-uapa-case-the-print/,"New Delhi, Delhi"
13/02/23,UP: Dalit student thrashed by school principal for drinking water from bottle ( The Telegraph ),"<p>A Class 11 student was allegedly beaten up by his school principal after he drank water from a bottle kept on a table, a police official said on Monday. According to the complaint lodged by the Dalit student, the alleged incident happened during the farewell ceremony of Class 12 students on Sunday, Additional Superintendent of [&hellip;]</p>
",https://hindutvawatch.org/up-dalit-student-thrashed-by-school-principal-for-drinking-water-from-bottle-the-telegraph/,"<p>A Class 11 student was allegedly beaten up by his school principal after he drank water from a bottle kept on a table, a police official said on Monday. According to the complaint lodged by the Dalit student, the alleged incident happened during the farewell ceremony of Class 12 students on Sunday, Additional Superintendent of Police [&hellip;]</p>"
13/02/23,"Jamia Nagar violence: HC seeks stand of Sharjeel Imam, others on police challenge to discharge ( India today )","<p>The Delhi High Court on Monday sought the stand of student activists Sharjeel Imam, Asif Iqbal Tanha and others on the city police&#8217;s challenge to a trial court order discharging them in a 2019 Jamia Nagar violence case. Justice Swarana Kanta Sharma issued notice to Imam and others on the plea by the Delhi Police, [&hellip;]</p>
",https://hindutvawatch.org/jamia-nagar-violence-hc-seeks-stand-of-sharjeel-imam-others-on-police-challenge-to-discharge-india-today/,Delhi High Court
13/02/23,"Student Dies In IIT Bombay. Suicide, Caste Discrimination Alleged ( NDTV )","<p>Mumbai:  An 18-year-old student of IIT Bombay died apparently after he jumped from the seventh floor of his hostel building at the institute&#8217;s campus in Powai on Sunday afternoon. There was no suicide note and the police have registered a case of accidental death. Investigations, though are on, with a student group alleging that he [&hellip;]</p>
",https://hindutvawatch.org/student-dies-in-iit-bombay-suicide-caste-discrimination-alleged-ndtv/,"Powai, Mumbai"
13/02/23,"Hindutva Mob Allegedly Enters Muslim Man&#8217;s House in MP&#8217;s Khandwa, Installs Idol ( The Quint )","<p>Clashes erupted between two communities in Madhya Pradesh&#8217;s Khandwa district on Sunday, 12 February, after a right-wing mob allegedly broke into a Muslim man&#8217;s residence at Munshi Chowk in Dubey Colony, placed a Hanuman idol, and began worshipping it. The mob, reportedly led by Ravindra Avhad, a former councillor candidate in Khandwa&#8217;s Padamkund ward, allegedly broke into Sheikh Asgar&#8217;s house, installed [&hellip;]</p>
",https://hindutvawatch.org/hindutva-mob-allegedly-enters-muslim-mans-house-in-mps-khandwa-installs-idol-the-quint/,"Khandwa, Madhya Pradesh"
13/02/23,"Church Torched In Madhya Pradesh Village, &#8220;Ram&#8221; Written On Wall Inside ( NDTV )","<p>Bhopal:  A group of unidentified people torched and defiled a church in Madhya Pradesh&#8217;s Narmadapuram district, police said on Monday. Locals found burnt furniture inside, walls blackened with smoke from the fire, and &#8216;Ram&#8217; written on the wall inside the Christian prayer hall in Chauki Pura village in tribal dominated Sukhtawa block of the district. [&hellip;]</p>
",https://hindutvawatch.org/church-torched-in-madhya-pradesh-village-ram-written-on-wall-inside-ndtv/,"Narmadapuram, Madhya Pradesh"
13/02/23,"As Adivasis Attack Christians, Hindu Leaders Seek Denial Of Scheduled Tribe Benefits For Converts ( Article14)","<p>Narayanpur, Chhattisgarh: On 2 January, when 34-year-old Nareshbati Netam fled her home for the second time in a span of 15 days, she had only to grab the navy blue suitcase she had already packed days earlier. In it were some clothes, and all the rice they had at home, about 10 kg. She and her [&hellip;]</p>
",https://hindutvawatch.org/as-adivasis-attack-christians-hindu-leaders-seek-denial-of-scheduled-tribe-benefits-for-converts-article14/,"Narayanpur, Chhattisgarh"
12/02/23,Indian pastor remains jailed despite bail after Hindu extremists file false conversion charges ( Christian Post ),"<p>NEW DELHI — A pastor in northern India remains in jail after more than three months despite winning bail because Hindu extremists filed new false charges against him, his wife said. “We are going through troubled times, and we don’t know when this will come to an end,” said Preeti Masih, whose husband, Pastor Vijay [&hellip;]</p>
",https://hindutvawatch.org/indian-pastor-remains-jailed-despite-bail-after-hindu-extremists-file-false-conversion-charges-christian-post/,"Preeti Masih, whose husband, Pastor Vijay Samuel, has been in jail for more than three months despite winning bail because Hindu extremists filed new false charges against him."
12/02/23,Renaming Ahmedabad: Bajrang Dal reiterates demand for Karnavati ( Indian Express ),"<p>Right wing outfit Bajrang Dal on Sunday reiterated its demand to rename Ahmedabad city as Karnavati, on the second day of its bi-annual meeting. Addressing media persons after the meeting, Bajrang Dal national convener Neeraj Doneriya said, “There is a demand for Karnavati since 1984, when a wing of Bajrang Dal was established in this [&hellip;]</p>
",https://hindutvawatch.org/renaming-ahmedabad-bajrang-dal-reiterates-demand-for-karnavati-indian-express/,"Ahmedabad, Gujarat"
12/02/23,Dalit family in Thoothukudi allegedly denied use of road to crematorium ( The News Minute ),"<p>On Saturday, February 11, in Thoothukudi district’s Naduvakurichi, the family of a 72-year-old man from the Pallar community (Scheduled Caste) were prohibited from using a public road leading to the common crematorium. The Other Backward Class (OBC) Nadar community allegedly refused to allow the family access to the road, which falls under the Mannarkaravai panchayat, [&hellip;]</p>
",https://hindutvawatch.org/dalit-family-in-thoothukudi-allegedly-denied-use-of-road-to-crematorium-the-news-minute/,"Naduvakurichi, Thoothukudi, Tamil Nadu"
12/02/23,"Jamia violence | Order to discharge Sharjeel Imam, others illegal: Delhi Police to high court ( India Today )","<p>The Delhi Police has contended before the high court that a trial court&#8217;s order discharging 11 people, including student activists Sharjeel Imam and Asif Iqbal Tanha, in the 2019 Jamia Nagar violence case, is patently illegal and perverse. In a petition, the police has said the trial court&#8217;s order is in the teeth of well-settled [&hellip;]</p>
",https://hindutvawatch.org/jamia-violence-order-to-discharge-sharjeel-imam-others-illegal-delhi-police-to-high-court-india-today/,Delhi High Court
12/02/23,Muslim student attacked by miscreants at eatery in UP ( Muslim Mirror ),"<p>LUCKNOW : A group of men attacked an MBA student when he and his roommate were having food at a dhaba in Gudamba police circle here. The incident took place on February 8 but was reported on Saturday evening. The victim, Abid of Darbhanga district in Bihar, is pursuing his MBA from a private university. [&hellip;]</p>
",https://hindutvawatch.org/muslim-student-attacked-by-miscreants-at-eatery-in-up-muslim-mirror/,"Lucknow, Uttar Pradesh"
